external_compound_id,preferred_name,compound_family,strict_inclusion_class,source_ids,smiles_canonical,inchikey,auto_review_decision,auto_review_confidence,auto_mechanism_scope,auto_fks1_specificity,accepted_direct_evidence_rows,high_confidence_direct_rows,medium_high_confidence_direct_rows,fks1_specific_direct_rows,target_unchecked_direct_rows,whole_cell_label_direct_rows,unique_source_reference_count,evidence_summary,recommended_action,manual_override_decision,manual_note
EXT-FKS-0137,CHEMBL3693944,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3693944,N[C@H]1CCN(C(=O)CN(CC(=O)NCc2cccc(Cl)c2)c2ccccc2Oc2ccccc2)C1,AFYPWZIOIJEAMM-QFIPXVFZSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,2,0,2,0,0,2,2,"2/2 direct evidence rows accepted by database-field review; example target='1,3-beta-glucan synthase', method='Glucan Synthase Assay: The glucan synthase assay follows the incorporation of tritiated UDP-glucose into acid insoluble '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0194,CHALCONE,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL7976,O=C(/C=C/c1ccccc1)c1ccccc1,DQFBYFPFKXHELB-VAWYXSNFSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,1,0,1,"1/1 direct evidence rows accepted by database-field review; example target='Unchecked', method='Inhibition of Saccharomyces cerevisiae beta-1,3-glucan synthase'",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0382,CHEMBL3739429,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3739429,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4cc6ccccc6n4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,KOPMWADMJSMZHL-XJJSOZQDSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0383,CHEMBL3739474,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3739474,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@](C)(N)C(C)C,YBRDMVZHGGRQQD-XNMVFEFZSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0384,CHEMBL3739756,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3739756,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OCC(C)(C)N,ADWWHHWYQUJSHM-OHMQCKKCSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0385,CHEMBL3740011,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740011,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)C)[C@H](n4nnc(N)n4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,NTBFHMZIAFHMSU-KDSKPNBGSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0386,CHEMBL3740165,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740165,CC(=O)Nc1nnn([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2OC[C@](C)(N)C(C)C)n1,ATBYXTSCPAUSJJ-YVUSWWDISA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0387,CHEMBL3740167,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740167,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4ccnn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,OYLKOUVGEIVYFC-NZLNUFMPSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0388,CHEMBL3740212,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740212,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,WAOIDKLDJMXRNZ-BINCLUATSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0389,CHEMBL3740280,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740280,CCCCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,SPPJERVAFSOKPH-AJGOYDDISA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0390,CHEMBL3740534,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740534,COc1ccc([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,VPJDXFXMGFPREL-LTRRNOPESA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0391,CHEMBL3740729,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740729,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](Oc4ccccc4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,FZKKKIVVVMBEGM-CFVGCOAFSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0392,CHEMBL3740840,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740840,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4cncn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,DXBDXELMSHQNJA-NZLNUFMPSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0393,CHEMBL3740861,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740861,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OCCN,ZAJOJJINSWBTDQ-SCOYQWGNSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0394,CHEMBL3740960,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3740960,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4ccc6ccccc64)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,IPQQEFUBLCUWFJ-REEQUEASSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0395,CHEMBL3741042,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741042,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4nccn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,WAHZWWKALJIDIV-ITOHWBLUSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0396,CHEMBL3741086,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741086,CC(=O)Nc1nnnn1[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@](C)(N)C(C)C,ZEICOBPBKHLSPA-YVUSWWDISA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0397,CHEMBL3741163,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741163,Cc1nnn([C@@H]2C[C@@]34COC[C@](C)([C@@H]3CC[C@H]3C4=CC[C@@]4(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]34C)[C@H]2OC[C@](C)(N)C(C)C)n1,BZMJJHZIRLHHJF-XNMVFEFZSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0398,CHEMBL3741171,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741171,Cc1nnnn1[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@](C)(N)C(C)C,HTNLWBMLUJXCFT-XNMVFEFZSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0399,CHEMBL3741220,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741220,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@@](C)(C(C)C)N(C)C)[C@H](n4nnc(N)n4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,UXDWBLUXSMTABF-ZCDZSSOASA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0400,CHEMBL3741296,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741296,CCCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,NKCVNFJTHNXBBI-MHIFYHBESA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0401,CHEMBL3741728,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741728,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4cccn4)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,YEVWXJXRYPHNDM-ALTSJQGWSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0402,CHEMBL3741737,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741737,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](n4ncc6ccccc64)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,QEPGRRAJCCSTOK-XJJSOZQDSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0403,CHEMBL3741985,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3741985,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@@H]2CC[C@H]2C3=CC[C@@]3(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]23C)[C@H]1OC[C@@](C)(N)C(C)C,YBRDMVZHGGRQQD-JGCOBUBOSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0404,CHEMBL3742052,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3742052,CCN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,PTLFKVOVYJRPHX-ZCDZSSOASA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0405,CHEMBL3742110,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3742110,CN[C@@](C)(CO[C@H]1[C@H](n2nnc(N)n2)C[C@@]23COC[C@]1(C)[C@@H]2CC[C@H]1C3=CC[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C)C(C)C,ONNKIFZCRYLZFN-MZFIKZMESA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0406,CHEMBL3742174,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL3742174,CC(C)[C@@H](C)[C@@]1(C)CC[C@]2(C)[C@H]3CC[C@@H]4[C@@]5(COC[C@@]4(C)[C@@H](OC[C@](C)(N)C(C)C)[C@H](n4nnnc4N)C5)C3=CC[C@@]2(C)[C@@H]1C(=O)O,PEDRGGCPTMMQQD-KDSKPNBGSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,0,1,1,"1/1 direct evidence rows accepted by database-field review; example target='Beta-1,3-glucan synthase', method='Displacement of UDP-[3H]glucose from beta-1,3-glucan synthase in Candida albicans MY1055 microsomal membranes incubated '",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
EXT-FKS-0409,CHEMBL4751360,mixed_fks,direct_FKS_or_beta_1_3_glucan_synthase_inhibitor_evidence,ChEMBL:CHEMBL4751360,CCCCCCCCCCCCC[C@H]1OC(=O)[C@H](CCCN(CCN)C(=O)[C@H](CCCN)N(CCN)CCN)NC(=O)[C@@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]2[C@@H](O)CCN2C(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NC(=O)[C@H]([C@@H](C)O)NC1=O,GKNDBVFQZHGKJV-CZWGZXGUSA-N,auto_accept_direct_FKS_or_glucan_synthase,medium_high,FKS_or_beta_1_3_glucan_synthase_inhibitor,FKS_or_beta_1_3_glucan_synthase_inhibitor,1,0,1,0,1,0,1,"1/1 direct evidence rows accepted by database-field review; example target='Unchecked', method='Inhibition of fungi 1,3-beta-D-glucan synthase'",can_enter_strict_candidate_set; spot_check_unchecked_target_or_ChEMBL_assay_type_if_high_priority,,
