source_id,source_type,source_name,source_database,source_url,search_query,download_date,download_file,license_or_terms_note,inclusion_summary,exclusion_summary,curator_note
EXTSRC-001104,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612867_offset_900; activity_by_target_CHEMBL612867_offset_900.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612867_offset_900.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001105,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612868_offset_0; activity_by_target_CHEMBL612868_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612868_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001106,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612868_offset_100; activity_by_target_CHEMBL612868_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612868_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001107,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612868_offset_200; activity_by_target_CHEMBL612868_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612868_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001108,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612868_offset_300; activity_by_target_CHEMBL612868_offset_300.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612868_offset_300.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001109,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612868_offset_400; activity_by_target_CHEMBL612868_offset_400.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612868_offset_400.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001110,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612868_offset_500; activity_by_target_CHEMBL612868_offset_500.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612868_offset_500.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001111,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612868_offset_600; activity_by_target_CHEMBL612868_offset_600.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612868_offset_600.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001112,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612868_offset_700; activity_by_target_CHEMBL612868_offset_700.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612868_offset_700.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001113,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612868_offset_800; activity_by_target_CHEMBL612868_offset_800.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612868_offset_800.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001114,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612868_offset_900; activity_by_target_CHEMBL612868_offset_900.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612868_offset_900.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001115,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612870_offset_0; activity_by_target_CHEMBL612870_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612870_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001116,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612870_offset_100; activity_by_target_CHEMBL612870_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612870_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001117,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612870_offset_200; activity_by_target_CHEMBL612870_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612870_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001118,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612870_offset_300; activity_by_target_CHEMBL612870_offset_300.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612870_offset_300.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001119,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612870_offset_400; activity_by_target_CHEMBL612870_offset_400.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612870_offset_400.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001120,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612870_offset_500; activity_by_target_CHEMBL612870_offset_500.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612870_offset_500.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001121,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612870_offset_600; activity_by_target_CHEMBL612870_offset_600.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612870_offset_600.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001122,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612870_offset_700; activity_by_target_CHEMBL612870_offset_700.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612870_offset_700.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001123,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612870_offset_800; activity_by_target_CHEMBL612870_offset_800.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612870_offset_800.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001124,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612870_offset_900; activity_by_target_CHEMBL612870_offset_900.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612870_offset_900.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001125,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL612993_offset_0; activity_by_target_CHEMBL612993_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL612993_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001126,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL613324_offset_0; activity_by_target_CHEMBL613324_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL613324_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001127,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL613333_offset_0; activity_by_target_CHEMBL613333_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL613333_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001128,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL613334_offset_0; activity_by_target_CHEMBL613334_offset_0.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL613334_offset_0.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001129,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL613334_offset_100; activity_by_target_CHEMBL613334_offset_100.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL613334_offset_100.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
EXTSRC-001130,database_api_cache,ChEMBL cached activity search,ChEMBL,,CACHE; activity_by_target_CHEMBL613334_offset_200; activity_by_target_CHEMBL613334_offset_200.json,2026-06-11,data/external/fks_inhibitors/raw_downloads/auto_fetch_external_fks_v0_2/chembl/activity_by_target_CHEMBL613334_offset_200.json,Use database records according to source database terms; verify key rows before modeling.,Rebuilt from previously downloaded ChEMBL JSON cache.,,Candidate cache rebuild; verify primary ChEMBL/source-paper records before modeling.
